NUNOTA;int;no;4;"10   ";"0    ";no;(n/a);(n/a);NULL
CODEMP;smallint;no;2;"5    ";"0    ";no;(n/a);(n/a);NULL
CODCENCUS;int;no;4;"10   ";"0    ";no;(n/a);(n/a);NULL
NUMNOTA;int;no;4;"10   ";"0    ";no;(n/a);(n/a);NULL
SERIENOTA;char;no;3;"     ";"     ";yes;no;yes;Latin1_General_CI_AI
DTNEG;datetime;no;8;"     ";"     ";no;(n/a);(n/a);NULL
DTFATUR;datetime;no;8;"     ";"     ";yes;(n/a);(n/a);NULL
DTENTSAI;datetime;no;8;"     ";"     ";yes;(n/a);(n/a);NULL
DTVAL;datetime;no;8;"     ";"     ";yes;(n/a);(n/a);NULL
DTMOV;datetime;no;8;"     ";"     ";yes;(n/a);(n/a);NULL
DTCONTAB;datetime;no;8;"     ";"     ";yes;(n/a);(n/a);NULL
HRMOV;int;no;4;"10   ";"0    ";yes;(n/a);(n/a);NULL
CODEMPNEGOC;smallint;no;2;"5    ";"0    ";no;(n/a);(n/a);NULL
CODPARC;int;no;4;"10   ";"0    ";no;(n/a);(n/a);NULL
CODCONTATO;int;no;4;"10   ";"0    ";yes;(n/a);(n/a);NULL
RATEADO;char;no;1;"     ";"     ";no;no;no;Latin1_General_CI_AI
CODVEICULO;int;no;4;"10   ";"0    ";no;(n/a);(n/a);NULL
CODTIPOPER;smallint;no;2;"5    ";"0    ";no;(n/a);(n/a);NULL
DHTIPOPER;datetime;no;8;"     ";"     ";no;(n/a);(n/a);NULL
TIPMOV;char;no;1;"     ";"     ";no;no;no;Latin1_General_CI_AI
CODTIPVENDA;smallint;no;2;"5    ";"0    ";no;(n/a);(n/a);NULL
DHTIPVENDA;datetime;no;8;"     ";"     ";no;(n/a);(n/a);NULL
NUMCOTACAO;int;no;4;"10   ";"0    ";yes;(n/a);(n/a);NULL
CODVEND;smallint;no;2;"5    ";"0    ";no;(n/a);(n/a);NULL
COMISSAO;float;no;8;"53   ";NULL;no;(n/a);(n/a);NULL
CODMOEDA;smallint;no;2;"5    ";"0    ";no;(n/a);(n/a);NULL
CODOBSPADRAO;smallint;no;2;"5    ";"0    ";no;(n/a);(n/a);NULL
OBSERVACAO;text;no;16;"     ";"     ";yes;(n/a);(n/a);Latin1_General_CI_AI
VLRSEG;float;no;8;"53   ";NULL;yes;(n/a);(n/a);NULL
VLRICMSSEG;float;no;8;"53   ";NULL;yes;(n/a);(n/a);NULL
VLRDESTAQUE;float;no;8;"53   ";NULL;yes;(n/a);(n/a);NULL
VLRJURO;float;no;8;"53   ";NULL;yes;(n/a);(n/a);NULL
VLRVENDOR;float;no;8;"53   ";NULL;yes;(n/a);(n/a);NULL
VLROUTROS;float;no;8;"53   ";NULL;yes;(n/a);(n/a);NULL
VLREMB;float;no;8;"53   ";NULL;yes;(n/a);(n/a);NULL
VLRICMSEMB;float;no;8;"53   ";NULL;yes;(n/a);(n/a);NULL
VLRDESCSERV;float;no;8;"53   ";NULL;yes;(n/a);(n/a);NULL
IPIEMB;float;no;8;"53   ";NULL;yes;(n/a);(n/a);NULL
TIPIPIEMB;char;no;1;"     ";"     ";no;no;no;Latin1_General_CI_AI
VLRDESCTOT;float;no;8;"53   ";NULL;yes;(n/a);(n/a);NULL
VLRDESCTOTITEM;float;no;8;"53   ";NULL;yes;(n/a);(n/a);NULL
VLRFRETE;float;no;8;"53   ";NULL;yes;(n/a);(n/a);NULL
ICMSFRETE;float;no;8;"53   ";NULL;yes;(n/a);(n/a);NULL
BASEICMSFRETE;float;no;8;"53   ";NULL;yes;(n/a);(n/a);NULL
TIPFRETE;char;no;1;"     ";"     ";no;no;no;Latin1_General_CI_AI
CIF_FOB;char;no;1;"     ";"     ";yes;no;yes;Latin1_General_CI_AI
VENCFRETE;datetime;no;8;"     ";"     ";yes;(n/a);(n/a);NULL
VLRNOTA;float;no;8;"53   ";NULL;yes;(n/a);(n/a);NULL
VENCIPI;datetime;no;8;"     ";"     ";yes;(n/a);(n/a);NULL
ORDEMCARGA;int;no;4;"10   ";"0    ";no;(n/a);(n/a);NULL
SEQCARGA;smallint;no;2;"5    ";"0    ";yes;(n/a);(n/a);NULL
KMVEICULO;int;no;4;"10   ";"0    ";yes;(n/a);(n/a);NULL
CODPARCTRANSP;int;no;4;"10   ";"0    ";no;(n/a);(n/a);NULL
QTDVOL;int;no;4;"10   ";"0    ";yes;(n/a);(n/a);NULL
PENDENTE;char;no;1;"     ";"     ";no;no;no;Latin1_General_CI_AI
BASEICMS;float;no;8;"53   ";NULL;yes;(n/a);(n/a);NULL
VLRICMS;float;no;8;"53   ";NULL;yes;(n/a);(n/a);NULL
BASEIPI;float;no;8;"53   ";NULL;yes;(n/a);(n/a);NULL
VLRIPI;float;no;8;"53   ";NULL;yes;(n/a);(n/a);NULL
ISSRETIDO;char;no;1;"     ";"     ";no;no;no;Latin1_General_CI_AI
BASEISS;float;no;8;"53   ";NULL;yes;(n/a);(n/a);NULL
VLRISS;float;no;8;"53   ";NULL;yes;(n/a);(n/a);NULL
CODUSU;smallint;no;2;"5    ";"0    ";yes;(n/a);(n/a);NULL
APROVADO;char;no;1;"     ";"     ";no;no;no;Latin1_General_CI_AI
VLRIRF;float;no;8;"53   ";NULL;yes;(n/a);(n/a);NULL
IRFRETIDO;char;no;1;"     ";"     ";no;no;no;Latin1_General_CI_AI
STATUSNOTA;char;no;1;"     ";"     ";no;no;no;Latin1_General_CI_AI
COMGER;float;no;8;"53   ";NULL;yes;(n/a);(n/a);NULL
DTALTER;datetime;no;8;"     ";"     ";no;(n/a);(n/a);NULL
VOLUME;varchar;no;60;"     ";"     ";yes;no;yes;Latin1_General_CI_AI
CODPARCDEST;int;no;4;"10   ";"0    ";no;(n/a);(n/a);NULL
VLRSUBST;float;no;8;"53   ";NULL;no;(n/a);(n/a);NULL
BASESUBSTIT;float;no;8;"53   ";NULL;no;(n/a);(n/a);NULL
CODPROJ;int;no;4;"10   ";"0    ";no;(n/a);(n/a);NULL
NUMCONTRATO;int;no;4;"10   ";"0    ";no;(n/a);(n/a);NULL
BASEINSS;float;no;8;"53   ";NULL;no;(n/a);(n/a);NULL
VLRINSS;float;no;8;"53   ";NULL;no;(n/a);(n/a);NULL
VLRREPREDTOT;float;no;8;"53   ";NULL;no;(n/a);(n/a);NULL
PERCDESC;float;no;8;"53   ";NULL;no;(n/a);(n/a);NULL
CODPARCREMETENTE;int;no;4;"10   ";"0    ";no;(n/a);(n/a);NULL
CODPARCCONSIGNATARIO;int;no;4;"10   ";"0    ";no;(n/a);(n/a);NULL
CODPARCREDESPACHO;int;no;4;"10   ";"0    ";no;(n/a);(n/a);NULL
LOCALCOLETA;varchar;no;40;"     ";"     ";yes;no;yes;Latin1_General_CI_AI
LOCALENTREGA;varchar;no;40;"     ";"     ";yes;no;yes;Latin1_General_CI_AI
VLRMERCADORIA;float;no;8;"53   ";NULL;yes;(n/a);(n/a);NULL
PESO;float;no;8;"53   ";NULL;yes;(n/a);(n/a);NULL
NOTASCF;varchar;no;35;"     ";"     ";yes;no;yes;Latin1_General_CI_AI
CODMODDOC;int;no;4;"10   ";"0    ";no;(n/a);(n/a);NULL
CODNAT;int;no;4;"10   ";"0    ";no;(n/a);(n/a);NULL
CODMAQ;int;no;4;"10   ";"0    ";yes;(n/a);(n/a);NULL
CODFUNC;int;no;4;"10   ";"0    ";yes;(n/a);(n/a);NULL
NUMOS;int;no;4;"10   ";"0    ";yes;(n/a);(n/a);NULL
NUMCF;int;no;4;"10   ";"0    ";yes;(n/a);(n/a);NULL
VLRFRETECPL;float;no;8;"53   ";NULL;yes;(n/a);(n/a);NULL
TROCO;float;no;8;"53   ";NULL;no;(n/a);(n/a);NULL
NROREDZ;smallint;no;2;"5    ";"0    ";yes;(n/a);(n/a);NULL
VLRMOEDA;float;no;8;"53   ";NULL;yes;(n/a);(n/a);NULL
OCCN48;int;no;4;"10   ";"0    ";yes;(n/a);(n/a);NULL
CODUSUINC;smallint;no;2;"5    ";"0    ";yes;(n/a);(n/a);NULL
NUTRANSF;int;no;4;"10   ";"0    ";yes;(n/a);(n/a);NULL
NURD8;int;no;4;"10   ";"0    ";yes;(n/a);(n/a);NULL
CODSITE;int;no;4;"10   ";"0    ";yes;(n/a);(n/a);NULL
TOTALCUSTOPROD;float;no;8;"53   ";NULL;yes;(n/a);(n/a);NULL
TOTALCUSTOSERV;float;no;8;"53   ";NULL;yes;(n/a);(n/a);NULL
CODCID;int;no;4;"10   ";"0    ";yes;(n/a);(n/a);NULL
BASESUBSTSEMRED;float;no;8;"53   ";NULL;yes;(n/a);(n/a);NULL
CODMOTORISTA;int;no;4;"10   ";"0    ";yes;(n/a);(n/a);NULL
NATUREZAOPERDES;varchar;no;2;"     ";"     ";yes;no;yes;Latin1_General_CI_AI
SERIENFDES;varchar;no;4;"     ";"     ";yes;no;yes;Latin1_General_CI_AI
MODELONFDES;varchar;no;2;"     ";"     ";yes;no;yes;Latin1_General_CI_AI
CODUSUCOMPRADOR;smallint;no;2;"5    ";"0    ";yes;(n/a);(n/a);NULL
DTPREVENT;datetime;no;8;"     ";"     ";yes;(n/a);(n/a);NULL
NUNOTAPEDFRET;int;no;4;"10   ";"0    ";yes;(n/a);(n/a);NULL
BASEIRF;float;no;8;"53   ";NULL;yes;(n/a);(n/a);NULL
ALIQIRF;float;no;8;"53   ";NULL;yes;(n/a);(n/a);NULL
PLACA;char;no;10;"     ";"     ";yes;no;yes;Latin1_General_CI_AI
UFVEICULO;smallint;no;2;"5    ";"0    ";yes;(n/a);(n/a);NULL
